API_Name,sYear,ProductSaleGroup,Vet,AmountSold_g,InChIKey_string,PEC_gL,Desc_Short,Desc_Long
papaverine,2016,Prescription,Total,90,XQYZDYMELSJDRZ-UHFFFAOYSA-N,2.5842158022745735e-11,vasodilator,"peripheral vasodilator for chest pain, circulation issues, heart attacks, etc."
paracetamol,2016,OTC,Total,88627560.68,RZVAJINKPMORJF-UHFFFAOYSA-N,2.5448082536256073e-5,analgesic,"minor pain relief, antipyretic"
paracetamol,2016,Prescription,Total,170332790.485,RZVAJINKPMORJF-UHFFFAOYSA-N,4.890852097965124e-5,analgesic,"minor pain relief, antipyretic"
paracetamol,2017,OTC,Total,87693173.74,RZVAJINKPMORJF-UHFFFAOYSA-N,2.5525433616851014e-5,analgesic,"minor pain relief, antipyretic"
paracetamol,2017,Prescription,Total,180694158.55,RZVAJINKPMORJF-UHFFFAOYSA-N,5.259584700053961e-5,analgesic,"minor pain relief, antipyretic"
paracetamol,2018,OTC,Total,88368184.41,RZVAJINKPMORJF-UHFFFAOYSA-N,2.5119728900137335e-5,analgesic,"minor pain relief, antipyretic"
paracetamol,2018,Prescription,Total,190993515.55,RZVAJINKPMORJF-UHFFFAOYSA-N,5.4292224790319925e-5,analgesic,"minor pain relief, antipyretic"
paracetamol,2019,OTC,Total,90825833.23,RZVAJINKPMORJF-UHFFFAOYSA-N,2.6237051494597333e-5,analgesic,"minor pain relief, antipyretic"
paracetamol,2019,Prescription,Total,205670085.125,RZVAJINKPMORJF-UHFFFAOYSA-N,5.9412354639874324e-5,analgesic,"minor pain relief, antipyretic"
parecoxib,2016,Prescription,Total,511.6,TZRHLKRLEZJVIJ-UHFFFAOYSA-N,1.4689831160485242e-10,analgesic,COX-2 selective inhibitor for pain management
parecoxib,2017,Prescription,Total,679.6,TZRHLKRLEZJVIJ-UHFFFAOYSA-N,1.9781567876017383e-10,analgesic,COX-2 selective inhibitor for pain management
parecoxib,2018,Prescription,Total,777.6,TZRHLKRLEZJVIJ-UHFFFAOYSA-N,2.2104223735229724e-10,analgesic,COX-2 selective inhibitor for pain management
parecoxib,2019,Prescription,Total,964.8,TZRHLKRLEZJVIJ-UHFFFAOYSA-N,2.7870382667325083e-10,analgesic,COX-2 selective inhibitor for pain management
paritaprevir,2016,Prescription,Total,3851.4,UAUIUKWPKRJZJV-QPLHLKROSA-N,1.1058720823200325e-9,antiviral,combination treatment for hepatitis C
paritaprevir,2017,Prescription,Total,949.2,UAUIUKWPKRJZJV-QPLHLKROSA-N,2.7628993860970716e-10,antiviral,combination treatment for hepatitis C
paritaprevir,2018,Prescription,Total,483,UAUIUKWPKRJZJV-QPLHLKROSA-N,1.3729861193564758e-10,antiviral,combination treatment for hepatitis C
paritaprevir,2019,Prescription,Total,21,UAUIUKWPKRJZJV-QPLHLKROSA-N,6.066314635300858e-12,antiviral,combination treatment for hepatitis C
paroxetine,2016,Prescription,Total,96786.6296,AHOUBRCZNHFOSL-YOEHRIQHSA-N,2.7790837517912887e-8,antidepressant,"SSRI for depression, panic disorder, OCD, anxiety, PTSD, etc."
paroxetine,2017,Prescription,Total,92756.0448,AHOUBRCZNHFOSL-YOEHRIQHSA-N,2.699911707066082e-8,antidepressant,"SSRI for depression, panic disorder, OCD, anxiety, PTSD, etc."
paroxetine,2018,Prescription,Total,89049.5236,AHOUBRCZNHFOSL-YOEHRIQHSA-N,2.5313407833976587e-8,antidepressant,"SSRI for depression, panic disorder, OCD, anxiety, PTSD, etc."
paroxetine,2019,Prescription,Total,86480.4608,AHOUBRCZNHFOSL-YOEHRIQHSA-N,2.498179452469534e-8,antidepressant,"SSRI for depression, panic disorder, OCD, anxiety, PTSD, etc."
pazopanib,2016,Prescription,Total,22512,CUIHSIWYWATEQL-UHFFFAOYSA-N,6.463985126756133e-9,antineoplastic,"multiple tyrosine kinase inhibitor for carcinoma, sarcoma"
pazopanib,2017,Prescription,Total,22806,CUIHSIWYWATEQL-UHFFFAOYSA-N,6.638293657746504e-9,antineoplastic,"multiple tyrosine kinase inhibitor for carcinoma, sarcoma"
pazopanib,2018,Prescription,Total,16614,CUIHSIWYWATEQL-UHFFFAOYSA-N,4.7227311360224615e-9,antineoplastic,"multiple tyrosine kinase inhibitor for carcinoma, sarcoma"
pazopanib,2019,Prescription,Total,20970,CUIHSIWYWATEQL-UHFFFAOYSA-N,6.057648471536143e-9,antineoplastic,"multiple tyrosine kinase inhibitor for carcinoma, sarcoma"
pemetrexed,2016,Prescription,Total,1646.1,WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,4.726530702360195e-10,antineoplastic,antimetabolite for lung cancer
pemetrexed,2017,Prescription,Total,1209.8,WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,3.521445087758362e-10,antineoplastic,antimetabolite for lung cancer
pemetrexed,2018,Prescription,Total,1256.1,WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,3.5706166967363754e-10,antineoplastic,antimetabolite for lung cancer
pemetrexed,2019,Prescription,Total,2052.4,WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,5.928811503567372e-10,antineoplastic,antimetabolite for lung cancer
penciclovir,2016,OTC,Total,602.44,JNTOCHDNEULJHD-UHFFFAOYSA-N,1.7298166310247712e-10,antiviral,topical antiviral for cold sores
penciclovir,2017,OTC,Total,481.24,JNTOCHDNEULJHD-UHFFFAOYSA-N,1.4007771813794298e-10,antiviral,topical antiviral for cold sores
penciclovir,2018,OTC,Total,379.14,JNTOCHDNEULJHD-UHFFFAOYSA-N,1.0777514643743567e-10,antiviral,topical antiviral for cold sores
penciclovir,2019,OTC,Total,373.28,JNTOCHDNEULJHD-UHFFFAOYSA-N,1.078301870031002e-10,antiviral,topical antiviral for cold sores
pentobarbital,2016,Prescription,Total,243500,WEXRUCMBJFQVBZ-UHFFFAOYSA-N,6.99173942059843e-8,sedative,"barbiturate for insomnia, seizure"
pentobarbital,2017,Prescription,Total,254220,WEXRUCMBJFQVBZ-UHFFFAOYSA-N,7.399750125722689e-8,sedative,"barbiturate for insomnia, seizure"
pentobarbital,2018,Prescription,Total,286010,WEXRUCMBJFQVBZ-UHFFFAOYSA-N,8.130181366400532e-8,sedative,"barbiturate for insomnia, seizure"
pentobarbital,2019,Prescription,Total,260620,WEXRUCMBJFQVBZ-UHFFFAOYSA-N,7.528585334533855e-8,sedative,"barbiturate for insomnia, seizure"
pentoxifylline,2016,Prescription,Total,149479.2,BYPFEZZEUUWMEJ-UHFFFAOYSA-N,4.292072341681794e-8,vasodilator,peripheral vasodilator for intermittent claudication
pentoxifylline,2017,Prescription,Total,134452.4,BYPFEZZEUUWMEJ-UHFFFAOYSA-N,3.9135951687660967e-8,vasodilator,peripheral vasodilator for intermittent claudication
pentoxifylline,2018,Prescription,Total,121401.6,BYPFEZZEUUWMEJ-UHFFFAOYSA-N,3.450987819206359e-8,vasodilator,peripheral vasodilator for intermittent claudication
pentoxifylline,2019,Prescription,Total,116492,BYPFEZZEUUWMEJ-UHFFFAOYSA-N,3.3651291642641314e-8,vasodilator,peripheral vasodilator for intermittent claudication
perampanel,2016,Prescription,Total,565.26064,PRMWGUBFXWROHD-UHFFFAOYSA-N,1.6230616425464876e-10,anticonvulsant,AMPA receptor antagonist for seizures
perampanel,2017,Prescription,Total,644.51352,PRMWGUBFXWROHD-UHFFFAOYSA-N,1.8760282435095477e-10,anticonvulsant,AMPA receptor antagonist for seizures
perampanel,2018,Prescription,Total,695.6502,PRMWGUBFXWROHD-UHFFFAOYSA-N,1.977470121175065e-10,anticonvulsant,AMPA receptor antagonist for seizures
perampanel,2019,Prescription,Total,782.96424,PRMWGUBFXWROHD-UHFFFAOYSA-N,2.2617654419186732e-10,anticonvulsant,AMPA receptor antagonist for seizures
pergolide,2016,Prescription,Total,54.68,YEHCICAEULNIGD-MZMPZRCHSA-N,1.5700546674263742e-11,dopaminergic,ergoline-based dopamine receptor agonist for Parkinson's
pergolide,2017,Prescription,Total,63.9,YEHCICAEULNIGD-MZMPZRCHSA-N,1.859979675217055e-11,dopaminergic,ergoline-based dopamine receptor agonist for Parkinson's
pergolide,2018,Prescription,Total,67.22,YEHCICAEULNIGD-MZMPZRCHSA-N,1.910810081638557e-11,dopaminergic,ergoline-based dopamine receptor agonist for Parkinson's
pergolide,2019,Prescription,Total,87.72,YEHCICAEULNIGD-MZMPZRCHSA-N,2.5339862848028156e-11,dopaminergic,ergoline-based dopamine receptor agonist for Parkinson's
perindopril,2016,Prescription,Total,34.35,IPVQLZZIHOAWMC-QXKUPLGCSA-N,9.863090312014621e-12,antihypertensive,"angiotensin converting enzyme inhibitor for hypertension, coronary artery disease"
perindopril,2017,Prescription,Total,51.45,IPVQLZZIHOAWMC-QXKUPLGCSA-N,1.4975892690127932e-11,antihypertensive,"angiotensin converting enzyme inhibitor for hypertension, coronary artery disease"
perindopril,2018,Prescription,Total,61.5,IPVQLZZIHOAWMC-QXKUPLGCSA-N,1.7482121395532767e-11,antihypertensive,"angiotensin converting enzyme inhibitor for hypertension, coronary artery disease"
perindopril,2019,Prescription,Total,84.75,IPVQLZZIHOAWMC-QXKUPLGCSA-N,2.448191263532132e-11,antihypertensive,"angiotensin converting enzyme inhibitor for hypertension, coronary artery disease"
perphenazine,2016,Prescription,Total,2466.96,RGCVKNLCSQQDEP-UHFFFAOYSA-N,7.083507795088091e-10,antipsychotic,"phenothiazine antipsychotic and antiemetic for schizophrenia, nausea"
perphenazine,2017,Prescription,Total,2298.168,RGCVKNLCSQQDEP-UHFFFAOYSA-N,6.689430000366557e-10,antipsychotic,"phenothiazine antipsychotic and antiemetic for schizophrenia, nausea"
perphenazine,2018,Prescription,Total,2226.756,RGCVKNLCSQQDEP-UHFFFAOYSA-N,6.32982418052536e-10,antipsychotic,"phenothiazine antipsychotic and antiemetic for schizophrenia, nausea"
perphenazine,2019,Prescription,Total,2184.558,RGCVKNLCSQQDEP-UHFFFAOYSA-N,6.310579127173129e-10,antipsychotic,"phenothiazine antipsychotic and antiemetic for schizophrenia, nausea"
pethidine,2016,Prescription,Total,21194.6,XADCESSVHJOZHK-UHFFFAOYSA-N,6.085713360320964e-9,analgesic,phenylpiperidine opioid for pain management
pethidine,2017,Prescription,Total,19139.9,XADCESSVHJOZHK-UHFFFAOYSA-N,5.571177619043336e-9,analgesic,phenylpiperidine opioid for pain management
pethidine,2018,Prescription,Total,18886.2,XADCESSVHJOZHK-UHFFFAOYSA-N,5.3686315626066825e-9,analgesic,phenylpiperidine opioid for pain management
pethidine,2019,Prescription,Total,16755.7,XADCESSVHJOZHK-UHFFFAOYSA-N,4.840254673081457e-9,analgesic,phenylpiperidine opioid for pain management
phenazone,2016,OTC,Total,8277984,VEQOALNAAJBPNY-UHFFFAOYSA-N,2.376899673752898e-6,analgesic,NSAID and antipyretic used with caffeine for mild pain
phenazone,2017,OTC,Total,7763021,VEQOALNAAJBPNY-UHFFFAOYSA-N,2.2596340028612176e-6,analgesic,NSAID and antipyretic used with caffeine for mild pain
phenazone,2018,OTC,Total,7343160.5,VEQOALNAAJBPNY-UHFFFAOYSA-N,2.0873824924858714e-6,analgesic,NSAID and antipyretic used with caffeine for mild pain
phenazone,2019,OTC,Total,6807970,VEQOALNAAJBPNY-UHFFFAOYSA-N,1.9666327641756753e-6,analgesic,NSAID and antipyretic used with caffeine for mild pain
phenobarbital,2016,Prescription,Total,95350.60499999991,DDBREPKUVSBGFI-UHFFFAOYSA-N,2.73785044663823e-8,anticonvulsant,barbiturate for seizures
phenobarbital,2017,Prescription,Total,93540.9,DDBREPKUVSBGFI-UHFFFAOYSA-N,2.722757007848373e-8,anticonvulsant,barbiturate for seizures
phenobarbital,2018,Prescription,Total,90399.6,DDBREPKUVSBGFI-UHFFFAOYSA-N,2.5697183435896e-8,anticonvulsant,barbiturate for seizures
phenobarbital,2019,Prescription,Total,28882.46,DDBREPKUVSBGFI-UHFFFAOYSA-N,8.34333760959484e-9,anticonvulsant,barbiturate for seizures
phenoxymethylpenicillin,2016,Prescription,Total,13360655.2,BPLBGHOLXOTWMN-MBNYWOFBSA-N,3.836312921842438e-6,antibacterial,penicillin beta-lactam antibiotic
phenoxymethylpenicillin,2017,Prescription,Total,12987487.15,BPLBGHOLXOTWMN-MBNYWOFBSA-N,3.7803540111334394e-6,antibacterial,penicillin beta-lactam antibiotic
phenoxymethylpenicillin,2018,Prescription,Total,12311053.9,BPLBGHOLXOTWMN-MBNYWOFBSA-N,3.4995664843373515e-6,antibacterial,penicillin beta-lactam antibiotic
phenoxymethylpenicillin,2019,Prescription,Total,12955160.4,BPLBGHOLXOTWMN-MBNYWOFBSA-N,3.7423847208185773e-6,antibacterial,penicillin beta-lactam antibiotic
phenylbutazone,2018,Prescription,Total,736,VYMDGNCVAMGZFE-UHFFFAOYSA-N,2.0921693247336774e-10,analgesic,NSAID for ankylosing spondylitis
phenylbutazone,2019,Prescription,Total,1024,VYMDGNCVAMGZFE-UHFFFAOYSA-N,2.958050565022895e-10,analgesic,NSAID for ankylosing spondylitis
phenylpropanolamine,2016,Prescription,Total,231900.7625,DLNKOYKMWOXYQA-VXNVDRBHSA-N,6.658684611244698e-8,urological,"selective norepinephrine releasing agent decongestant, and incontinence control in dogs"
phenylpropanolamine,2017,Prescription,Total,276868.0875,DLNKOYKMWOXYQA-VXNVDRBHSA-N,8.058983027640333e-8,urological,"selective norepinephrine releasing agent decongestant, and incontinence control in dogs"
phenylpropanolamine,2018,Prescription,Total,262740.8425,DLNKOYKMWOXYQA-VXNVDRBHSA-N,7.468727323820415e-8,urological,"selective norepinephrine releasing agent decongestant, and incontinence control in dogs"
phenylpropanolamine,2019,Prescription,Total,279732.4,DLNKOYKMWOXYQA-VXNVDRBHSA-N,8.080689295656351e-8,urological,"selective norepinephrine releasing agent decongestant, and incontinence control in dogs"
phenytoin,2016,Prescription,Total,34721.4,CXOFVDLJLONNDW-UHFFFAOYSA-N,9.96973228412182e-9,anticonvulsant,hydantoin anticonvulsant and group I antiarrhythmics
phenytoin,2017,Prescription,Total,101386.09999999999,CXOFVDLJLONNDW-UHFFFAOYSA-N,2.9511124467844112e-8,anticonvulsant,hydantoin anticonvulsant and group I antiarrhythmics
phenytoin,2018,Prescription,Total,100090.875,CXOFVDLJLONNDW-UHFFFAOYSA-N,2.8452045972928387e-8,anticonvulsant,hydantoin anticonvulsant and group I antiarrhythmics
phenytoin,2019,Prescription,Total,95765.575,CXOFVDLJLONNDW-UHFFFAOYSA-N,2.766400519907152e-8,anticonvulsant,hydantoin anticonvulsant and group I antiarrhythmics
pibrentasvir,2017,Prescription,Total,3.36,VJYSBPDEJWLKKJ-NLIMODCCSA-N,9.78017481804273e-13,antiviral,antiviral used in combination for hepatitis C
pibrentasvir,2018,Prescription,Total,265.44,VJYSBPDEJWLKKJ-NLIMODCCSA-N,7.54545415159385e-11,antiviral,antiviral used in combination for hepatitis C
pibrentasvir,2019,Prescription,Total,204.96,VJYSBPDEJWLKKJ-NLIMODCCSA-N,5.920723084053637e-11,antiviral,antiviral used in combination for hepatitis C
pilocarpine,2016,Prescription,Total,4093.357,QCHFTSOMWOSFHM-WPRPVWTQSA-N,1.1753464270834713e-9,ophthalmological,treatment for high eye pressure
pilocarpine,2017,Prescription,Total,3945.289,QCHFTSOMWOSFHM-WPRPVWTQSA-N,1.1483814323720534e-9,ophthalmological,treatment for high eye pressure
pilocarpine,2018,Prescription,Total,3294.01,QCHFTSOMWOSFHM-WPRPVWTQSA-N,9.36362320294291e-10,ophthalmological,treatment for high eye pressure
pilocarpine,2019,Prescription,Total,3521.756,QCHFTSOMWOSFHM-WPRPVWTQSA-N,1.0173371411789814e-9,ophthalmological,treatment for high eye pressure
pimecrolimus,2016,Prescription,Total,2820.3,KASDHRXLYQOAKZ-XDSKOBMDSA-N,8.098070919061089e-10,dermatological,treatment for eczema
pimecrolimus,2017,Prescription,Total,3484.8,KASDHRXLYQOAKZ-XDSKOBMDSA-N,1.0143438454141463e-9,dermatological,treatment for eczema
pimecrolimus,2018,Prescription,Total,3640.8,KASDHRXLYQOAKZ-XDSKOBMDSA-N,1.0349415866155399e-9,dermatological,treatment for eczema
pimecrolimus,2019,Prescription,Total,4461.6,KASDHRXLYQOAKZ-XDSKOBMDSA-N,1.288831875088491e-9,dermatological,treatment for eczema
pimobendan,2016,Prescription,Total,2620.3125,GLBJJMFZWDBELO-UHFFFAOYSA-N,7.523836632663992e-10,cardiac,veterinary cardiac stimulant used for heart failure in dogs
pimobendan,2017,Prescription,Total,3819.9125,GLBJJMFZWDBELO-UHFFFAOYSA-N,1.1118872630841268e-9,cardiac,veterinary cardiac stimulant used for heart failure in dogs
pimobendan,2018,Prescription,Total,4348.78875,GLBJJMFZWDBELO-UHFFFAOYSA-N,1.2361959813175153e-9,cardiac,veterinary cardiac stimulant used for heart failure in dogs
pimobendan,2019,Prescription,Total,5381.145,GLBJJMFZWDBELO-UHFFFAOYSA-N,1.5544627937226685e-9,cardiac,veterinary cardiac stimulant used for heart failure in dogs
pioglitazone,2016,Prescription,Total,13208.934,HYAFETHFCAUJAY-UHFFFAOYSA-N,3.792748441555765e-9,anti-diabetic,thiazolidinedione for blood sugar control in type 2 diabetes
pioglitazone,2017,Prescription,Total,11602.8321,HYAFETHFCAUJAY-UHFFFAOYSA-N,3.3773132834046985e-9,anti-diabetic,thiazolidinedione for blood sugar control in type 2 diabetes
pioglitazone,2018,Prescription,Total,13893.6366,HYAFETHFCAUJAY-UHFFFAOYSA-N,3.949434823847433e-9,anti-diabetic,thiazolidinedione for blood sugar control in type 2 diabetes
pioglitazone,2019,Prescription,Total,11930.8368,HYAFETHFCAUJAY-UHFFFAOYSA-N,3.4464861852964785e-9,anti-diabetic,thiazolidinedione for blood sugar control in type 2 diabetes
piperacillin,2016,Prescription,Total,1429560,IVBHGBMCVLDMKU-GXNBUGAJSA-N,4.1047683803329324e-7,antibacterial,antipseudomonal penicillin antibiotic
piperacillin,2017,Prescription,Total,1165680,IVBHGBMCVLDMKU-GXNBUGAJSA-N,3.3930220779452536e-7,antibacterial,antipseudomonal penicillin antibiotic
piperacillin,2018,Prescription,Total,1198320,IVBHGBMCVLDMKU-GXNBUGAJSA-N,3.4063700342593215e-7,antibacterial,antipseudomonal penicillin antibiotic
piperacillin,2019,Prescription,Total,141960,IVBHGBMCVLDMKU-GXNBUGAJSA-N,4.10082869346338e-8,antibacterial,antipseudomonal penicillin antibiotic
piracetam,2016,Prescription,Total,108088.8,GMZVRMREEHBGGF-UHFFFAOYSA-N,3.103608722321066e-8,other nervous system,racetam for involuntary spasms
piracetam,2017,Prescription,Total,109509.59999999999,GMZVRMREEHBGGF-UHFFFAOYSA-N,3.187568548374798e-8,other nervous system,racetam for involuntary spasms
piracetam,2018,Prescription,Total,103096.8,GMZVRMREEHBGGF-UHFFFAOYSA-N,2.930651663562541e-8,other nervous system,racetam for involuntary spasms
piracetam,2019,Prescription,Total,99360,GMZVRMREEHBGGF-UHFFFAOYSA-N,2.8702334388737772e-8,other nervous system,racetam for involuntary spasms
pirfenidone,2016,Prescription,Total,41245.092000000004,ISWRGOKTTBVCFA-UHFFFAOYSA-N,1.1842913168074289e-8,respiratory,treatment for idiopathic pulmonary fibrosis
pirfenidone,2017,Prescription,Total,39966.695999999996,ISWRGOKTTBVCFA-UHFFFAOYSA-N,1.1633371243439557e-8,respiratory,treatment for idiopathic pulmonary fibrosis
pirfenidone,2018,Prescription,Total,47300.652,ISWRGOKTTBVCFA-UHFFFAOYSA-N,1.3445784395965037e-8,respiratory,treatment for idiopathic pulmonary fibrosis
pirfenidone,2019,Prescription,Total,60286.464,ISWRGOKTTBVCFA-UHFFFAOYSA-N,1.7415078993987538e-8,respiratory,treatment for idiopathic pulmonary fibrosis
piroxicam,2016,Prescription,Total,32908.44,QYSPLQLAKJAUJT-UHFFFAOYSA-N,9.44916785291163e-9,analgesic,NSAID for arthritis
piroxicam,2017,Prescription,Total,28692.100000000002,QYSPLQLAKJAUJT-UHFFFAOYSA-N,8.351599818356068e-9,analgesic,NSAID for arthritis
piroxicam,2018,Prescription,Total,26629.96,QYSPLQLAKJAUJT-UHFFFAOYSA-N,7.569889324848484e-9,analgesic,NSAID for arthritis
piroxicam,2019,Prescription,Total,21773.14,QYSPLQLAKJAUJT-UHFFFAOYSA-N,6.2896532304025965e-9,analgesic,NSAID for arthritis
pitolisant,2018,Prescription,Total,73.71000000000001,NNACHAUCXXVJSP-UHFFFAOYSA-N,2.0952962082353178e-11,other nervous system,"treatment for daytime sleepiness, cataplexy in narcolepsy"
pitolisant,2019,Prescription,Total,238.95,NNACHAUCXXVJSP-UHFFFAOYSA-N,6.902599438595904e-11,other nervous system,"treatment for daytime sleepiness, cataplexy in narcolepsy"
pivmecillinam,2016,Prescription,Total,1939166,NPGNOVNWUSPMDP-HLLBOEOZSA-N,5.568026022703973e-7,antibacterial,penicillin antibiotic
pivmecillinam,2017,Prescription,Total,1795218,NPGNOVNWUSPMDP-HLLBOEOZSA-N,5.225460082290785e-7,antibacterial,penicillin antibiotic
pivmecillinam,2018,Prescription,Total,1816464,NPGNOVNWUSPMDP-HLLBOEOZSA-N,5.163519375384559e-7,antibacterial,penicillin antibiotic
pivmecillinam,2019,Prescription,Total,1848556,NPGNOVNWUSPMDP-HLLBOEOZSA-N,5.339963008082483e-7,antibacterial,penicillin antibiotic
pixantrone,2018,Prescription,Total,0.928,PEZPMAYDXJQYRV-UHFFFAOYSA-N,2.6379526268381155e-13,antineoplastic,topoisomerase II poison and intercalating agent for lymphoma
pixantrone,2019,Prescription,Total,0.957,PEZPMAYDXJQYRV-UHFFFAOYSA-N,2.764506240944248e-13,antineoplastic,topoisomerase II poison and intercalating agent for lymphoma
plerixafor,2016,Prescription,Total,1.584,YIQPUIGJQJDJOS-UHFFFAOYSA-N,4.548219812003249e-13,antineoplastic,"hematopoietic stem cell mobilizer for lymphoma, myeloma"
plerixafor,2017,Prescription,Total,1.56,YIQPUIGJQJDJOS-UHFFFAOYSA-N,4.5407954512341255e-13,antineoplastic,"hematopoietic stem cell mobilizer for lymphoma, myeloma"
plerixafor,2018,Prescription,Total,1.152,YIQPUIGJQJDJOS-UHFFFAOYSA-N,3.274699812626625e-13,antineoplastic,"hematopoietic stem cell mobilizer for lymphoma, myeloma"
plerixafor,2019,Prescription,Total,1.752,YIQPUIGJQJDJOS-UHFFFAOYSA-N,5.061039638593859e-13,antineoplastic,"hematopoietic stem cell mobilizer for lymphoma, myeloma"
podophyllotoxin,2016,Prescription,Total,253.79000000000002,YJGVMLPVUAXIQN-XVVDYKMHSA-N,7.287201427325156e-11,dermatological,topical treatment for warts
podophyllotoxin,2017,Prescription,Total,234.99,YJGVMLPVUAXIQN-XVVDYKMHSA-N,6.840009763368636e-11,dermatological,topical treatment for warts
