API_Name,sYear,ProductSaleGroup,Vet,AmountSold_g,InChIKey_string,PEC_gL,Desc_Short,Desc_Long,B_Statement,P_Statement,PNEC_gL,RQ
ivermectin,2016,Total,Total,24269.320855,AZSNMRSAGSSBNP-XPNPUAGNSA-N,6.9685736071069844e-9,anthelminthic,"human and veterinary treatment for parasitic worms, some antiviral effects",NA,NA,NA,NA
ivermectin,2017,Total,Total,25257.930293,AZSNMRSAGSSBNP-XPNPUAGNSA-N,7.351993268079681e-9,anthelminthic,"human and veterinary treatment for parasitic worms, some antiviral effects",NA,NA,NA,NA
ivermectin,2018,Total,Total,26355.307825000004,AZSNMRSAGSSBNP-XPNPUAGNSA-N,7.491816110785118e-9,anthelminthic,"human and veterinary treatment for parasitic worms, some antiviral effects",NA,NA,NA,NA
ivermectin,2019,Total,Total,27449.464439,AZSNMRSAGSSBNP-XPNPUAGNSA-N,7.929385136070292e-9,anthelminthic,"human and veterinary treatment for parasitic worms, some antiviral effects",NA,NA,NA,NA
ixazomib,2017,Total,Total,0.012,MXAYKZJJDUDWDS-LBPRGKRZSA-N,3.4929195778724047e-15,antineoplastic,proteasome inhibitor for multiple myeloma,low,NA,NA,NA
ixazomib,2018,Total,Total,0.24,MXAYKZJJDUDWDS-LBPRGKRZSA-N,6.822291276305471e-14,antineoplastic,proteasome inhibitor for multiple myeloma,low,NA,NA,NA
ixazomib,2019,Total,Total,0.192,MXAYKZJJDUDWDS-LBPRGKRZSA-N,5.546344809417927e-14,antineoplastic,proteasome inhibitor for multiple myeloma,low,NA,NA,NA
ketamine,2016,Total,Total,9954.5,YQEZLKZALYSWHR-UHFFFAOYSA-N,2.858286244860249e-9,anaesthetic,surgical anaesthetic,NA,NA,NA,NA
ketamine,2017,Total,Total,11197.3,YQEZLKZALYSWHR-UHFFFAOYSA-N,3.259272365775889e-9,anaesthetic,surgical anaesthetic,NA,NA,NA,NA
ketamine,2018,Total,Total,12654.7,YQEZLKZALYSWHR-UHFFFAOYSA-N,3.597252058927618e-9,anaesthetic,surgical anaesthetic,NA,NA,NA,NA
ketamine,2019,Total,Total,11764.2,YQEZLKZALYSWHR-UHFFFAOYSA-N,3.3983494586955403e-9,anaesthetic,surgical anaesthetic,NA,NA,NA,NA
ketobemidone,2016,Total,Total,11949.92,ALFGKMXHOUSVAD-UHFFFAOYSA-N,3.4312413444352184e-9,analgesic,opioid painkiller for severe pain,NA,NA,NA,NA
ketobemidone,2017,Total,Total,9811.485,ALFGKMXHOUSVAD-UHFFFAOYSA-N,2.8558940037084523e-9,analgesic,opioid painkiller for severe pain,NA,NA,NA,NA
ketobemidone,2018,Total,Total,9591.935,ALFGKMXHOUSVAD-UHFFFAOYSA-N,2.7266239363912132e-9,analgesic,opioid painkiller for severe pain,NA,NA,NA,NA
ketobemidone,2019,Total,Total,9099.27,ALFGKMXHOUSVAD-UHFFFAOYSA-N,2.628525465312097e-9,analgesic,opioid painkiller for severe pain,NA,NA,NA,NA
ketoconazole,2016,Total,Total,175932.4,XMAYWYJOQHXEEK-OZXSUGGESA-N,5.0516365356899014e-8,antifungal,azole antifungal with serious side effects,NA,NA,NA,NA
ketoconazole,2017,Total,Total,176995.80000000002,XMAYWYJOQHXEEK-OZXSUGGESA-N,5.151934125176571e-8,antifungal,azole antifungal with serious side effects,NA,NA,NA,NA
ketoconazole,2018,Total,Total,191478.2,XMAYWYJOQHXEEK-OZXSUGGESA-N,5.4430002227611424e-8,antifungal,azole antifungal with serious side effects,NA,NA,NA,NA
ketoconazole,2019,Total,Total,222298.52,XMAYWYJOQHXEEK-OZXSUGGESA-N,6.421584596579622e-8,antifungal,azole antifungal with serious side effects,NA,NA,NA,NA
ketoprofen,2016,Total,Total,314173.89999999997,DKYWVDODHFEZIM-UHFFFAOYSA-N,9.021035078247016e-8,analgesic,"NSAID for mild-moderate pain, arthritis",low,high,NA,NA
ketoprofen,2017,Total,Total,301153.8,DKYWVDODHFEZIM-UHFFFAOYSA-N,8.765883366422253e-8,analgesic,"NSAID for mild-moderate pain, arthritis",low,high,NA,NA
ketoprofen,2018,Total,Total,286970.2,DKYWVDODHFEZIM-UHFFFAOYSA-N,8.157476216748484e-8,analgesic,"NSAID for mild-moderate pain, arthritis",low,high,NA,NA
ketoprofen,2019,Total,Total,279874.7,DKYWVDODHFEZIM-UHFFFAOYSA-N,8.084799946002082e-8,analgesic,"NSAID for mild-moderate pain, arthritis",low,high,NA,NA
ketorolac,2016,Total,Total,1791.15,OZWKMVRBQXNZKK-UHFFFAOYSA-N,5.143020149160112e-10,analgesic,NSAID for moderate-severe pain,NA,NA,NA,NA
ketorolac,2017,Total,Total,1966.53,OZWKMVRBQXNZKK-UHFFFAOYSA-N,5.724109281227848e-10,analgesic,NSAID for moderate-severe pain,NA,NA,NA,NA
ketorolac,2018,Total,Total,2210.76,OZWKMVRBQXNZKK-UHFFFAOYSA-N,6.284353609168783e-10,analgesic,NSAID for moderate-severe pain,NA,NA,NA,NA
ketorolac,2019,Total,Total,2277.54,OZWKMVRBQXNZKK-UHFFFAOYSA-N,6.579178206896721e-10,analgesic,NSAID for moderate-severe pain,NA,NA,NA,NA
ketotifen,2016,Total,Total,160.172,ZCVMWBYGMWKGHF-UHFFFAOYSA-N,4.599100149799144e-11,antihistamine,antihistamine for allergy symptoms,NA,NA,NA,NA
ketotifen,2017,Total,Total,176.0345,ZCVMWBYGMWKGHF-UHFFFAOYSA-N,5.123952928591498e-11,antihistamine,antihistamine for allergy symptoms,NA,NA,NA,NA
ketotifen,2018,Total,Total,180.64325,ZCVMWBYGMWKGHF-UHFFFAOYSA-N,5.135003619160285e-11,antihistamine,antihistamine for allergy symptoms,NA,NA,NA,NA
ketotifen,2019,Total,Total,250.25525,ZCVMWBYGMWKGHF-UHFFFAOYSA-N,7.229176598266072e-11,antihistamine,antihistamine for allergy symptoms,NA,NA,NA,NA
labetalol,2016,Total,Total,207503.95,SGUAFYQXFOLMHL-UHFFFAOYSA-N,5.9581665180488116e-8,beta blocker,beta blocker for hypertension,NA,NA,NA,NA
labetalol,2017,Total,Total,207948.35,SGUAFYQXFOLMHL-UHFFFAOYSA-N,6.052890524177192e-8,beta blocker,beta blocker for hypertension,NA,NA,NA,NA
labetalol,2018,Total,Total,206306.84999999992,SGUAFYQXFOLMHL-UHFFFAOYSA-N,5.864522595821087e-8,beta blocker,beta blocker for hypertension,NA,NA,NA,NA
labetalol,2019,Total,Total,213303.15,SGUAFYQXFOLMHL-UHFFFAOYSA-N,6.161733431432258e-8,beta blocker,beta blocker for hypertension,NA,NA,NA,NA
lacosamide,2016,Total,Total,59488.407,VPPJLAIAVCUEMN-GFCCVEGCSA-N,1.7081209046837927e-8,anticonvulsant,"anticonvulsant for partial onset, tonic-clonic seizures",low,high,0.001,1.7081209046837927e-5
lacosamide,2017,Total,Total,69342.464,VPPJLAIAVCUEMN-GFCCVEGCSA-N,2.01839708402927e-8,anticonvulsant,"anticonvulsant for partial onset, tonic-clonic seizures",low,high,0.001,2.01839708402927e-5
lacosamide,2018,Total,Total,74852.92,VPPJLAIAVCUEMN-GFCCVEGCSA-N,2.1277850963416305e-8,anticonvulsant,"anticonvulsant for partial onset, tonic-clonic seizures",low,high,0.001,2.1277850963416306e-5
lacosamide,2019,Total,Total,92119.712,VPPJLAIAVCUEMN-GFCCVEGCSA-N,2.6610817005014293e-8,anticonvulsant,"anticonvulsant for partial onset, tonic-clonic seizures",low,high,0.001,2.6610817005014292e-5
lamivudine,2016,Total,Total,118844.4,JTEGQNOMFQHVDC-NKWVEPMBSA-N,3.4124397387982256e-8,antiviral,"nucleoside reverse transcriptase inhibitor for HIV, hepatitis B infections",low,high,0.001,3.4124397387982256e-5
lamivudine,2017,Total,Total,130937.4,JTEGQNOMFQHVDC-NKWVEPMBSA-N,3.8112817327975845e-8,antiviral,"nucleoside reverse transcriptase inhibitor for HIV, hepatitis B infections",low,high,0.001,3.8112817327975845e-5
lamivudine,2018,Total,Total,137233.2,JTEGQNOMFQHVDC-NKWVEPMBSA-N,3.90102026324785e-8,antiviral,"nucleoside reverse transcriptase inhibitor for HIV, hepatitis B infections",low,high,0.001,3.90102026324785e-5
lamivudine,2019,Total,Total,140562,JTEGQNOMFQHVDC-NKWVEPMBSA-N,4.0604443703198054e-8,antiviral,"nucleoside reverse transcriptase inhibitor for HIV, hepatitis B infections",low,high,0.001,4.060444370319805e-5
lamotrigine,2016,Total,Total,2377299.3282,PYZRQGJRPPTADH-UHFFFAOYSA-N,6.826060545190186e-7,anticonvulsant,"anticonvulsant for epileptic seizures, bipolar disorder",low,high,1.5e-4,0.004550707030126791
lamotrigine,2017,Total,Total,2487666.8492,PYZRQGJRPPTADH-UHFFFAOYSA-N,7.241016867329032e-7,anticonvulsant,"anticonvulsant for epileptic seizures, bipolar disorder",low,high,1.5e-4,0.004827344578219355
lamotrigine,2018,Total,Total,2516154.5068,PYZRQGJRPPTADH-UHFFFAOYSA-N,7.152474558990972e-7,anticonvulsant,"anticonvulsant for epileptic seizures, bipolar disorder",low,high,1.5e-4,0.004768316372660649
lamotrigine,2019,Total,Total,2623016.7694,PYZRQGJRPPTADH-UHFFFAOYSA-N,7.577164293738475e-7,anticonvulsant,"anticonvulsant for epileptic seizures, bipolar disorder",low,high,1.5e-4,0.005051442862492317
lansoprazole,2016,Total,Total,292300.8531,MJIHNNLFOKEZEW-UHFFFAOYSA-N,8.392983151103988e-8,proton pump inhibitor,"proton pump inhibitor for stomach reflux and acid disorders, gastric ulcers",NA,NA,NA,NA
lansoprazole,2017,Total,Total,283156.6404,MJIHNNLFOKEZEW-UHFFFAOYSA-N,8.2420281071478007e-08,proton pump inhibitor,"proton pump inhibitor for stomach reflux and acid disorders, gastric ulcers",NA,NA,NA,NA
lansoprazole,2018,Total,Total,267404.1549,MJIHNNLFOKEZEW-UHFFFAOYSA-N,7.601287638425445e-8,proton pump inhibitor,"proton pump inhibitor for stomach reflux and acid disorders, gastric ulcers",NA,NA,NA,NA
lansoprazole,2019,Total,Total,261259.5957,MJIHNNLFOKEZEW-UHFFFAOYSA-N,7.547061471465214e-8,proton pump inhibitor,"proton pump inhibitor for stomach reflux and acid disorders, gastric ulcers",NA,NA,NA,NA
lapatinib,2016,Total,Total,4305,BCFGMOOMADDAQU-UHFFFAOYSA-N,1.236116558754671e-9,antineoplastic,dual tyrosine kinase inhibitor for breast cancers,low,moderate,1e-7,0.01236116558754671
lapatinib,2017,Total,Total,2373,BCFGMOOMADDAQU-UHFFFAOYSA-N,6.907248465242679e-10,antineoplastic,dual tyrosine kinase inhibitor for breast cancers,low,moderate,1e-7,0.006907248465242679
lapatinib,2018,Total,Total,1323,BCFGMOOMADDAQU-UHFFFAOYSA-N,3.76078806606339e-10,antineoplastic,dual tyrosine kinase inhibitor for breast cancers,low,moderate,1e-7,0.00376078806606339
lapatinib,2019,Total,Total,1155,BCFGMOOMADDAQU-UHFFFAOYSA-N,3.3364730494154715e-10,antineoplastic,dual tyrosine kinase inhibitor for breast cancers,low,moderate,1e-7,0.0033364730494154717
latanoprost,2016,Total,Total,54.728325,GGXICVAJURFBLW-CEYXHVGTSA-N,1.571442247744651e-11,ophthalmological,treatment for glaucoma or other causes of high eye pressure,NA,NA,NA,NA
latanoprost,2017,Total,Total,55.9576,GGXICVAJURFBLW-CEYXHVGTSA-N,1.6287949714229405e-11,ophthalmological,treatment for glaucoma or other causes of high eye pressure,NA,NA,NA,NA
latanoprost,2018,Total,Total,57.58145,GGXICVAJURFBLW-CEYXHVGTSA-N,1.636822600050082e-11,ophthalmological,treatment for glaucoma or other causes of high eye pressure,NA,NA,NA,NA
latanoprost,2019,Total,Total,60.533325,GGXICVAJURFBLW-CEYXHVGTSA-N,1.7486390255758248e-11,ophthalmological,treatment for glaucoma or other causes of high eye pressure,NA,NA,NA,NA
ledipasvir,2016,Total,Total,1960.56,VRTWBAAJJOHBQU-KMWAZVGDSA-N,5.62945570367493e-10,antiviral,"NS5A inhibitor used for hepatitis C infections, often with ribavirin",NA,NA,NA,NA
ledipasvir,2017,Total,Total,216.72,VRTWBAAJJOHBQU-KMWAZVGDSA-N,6.308212757637562e-11,antiviral,"NS5A inhibitor used for hepatitis C infections, often with ribavirin",NA,NA,NA,NA
ledipasvir,2018,Total,Total,549.36,VRTWBAAJJOHBQU-KMWAZVGDSA-N,1.5616224731463223e-10,antiviral,"NS5A inhibitor used for hepatitis C infections, often with ribavirin",NA,NA,NA,NA
ledipasvir,2019,Total,Total,3354.12,VRTWBAAJJOHBQU-KMWAZVGDSA-N,9.68911773550253e-10,antiviral,"NS5A inhibitor used for hepatitis C infections, often with ribavirin",NA,NA,NA,NA
leflunomide,2016,Total,Total,10861.2,VHOGYURTWQBHIL-UHFFFAOYSA-N,3.118631630184955e-9,immunosuppressant,selective immunosuppressant for rheumatoid arthritis,low,high,2.64e-6,0.0011812998599185435
leflunomide,2017,Total,Total,10776.8,VHOGYURTWQBHIL-UHFFFAOYSA-N,3.13687464223461e-9,immunosuppressant,selective immunosuppressant for rheumatoid arthritis,low,high,2.64e-6,0.001188210091755534
leflunomide,2018,Total,Total,10363,VHOGYURTWQBHIL-UHFFFAOYSA-N,2.945808520681399e-9,immunosuppressant,selective immunosuppressant for rheumatoid arthritis,low,high,2.64e-6,0.0011158365608641661
leflunomide,2019,Total,Total,8645,VHOGYURTWQBHIL-UHFFFAOYSA-N,2.4972995248655198e-9,immunosuppressant,selective immunosuppressant for rheumatoid arthritis,low,high,2.64e-6,9.459467897217878e-4
lenalidomide,2016,Total,Total,1184.7675,GOTYRUGSSMKFNF-UHFFFAOYSA-N,3.4018832172459336e-10,immunosuppressant,"immunosuppressant and antineoplastic for bone marrow cancer, anaemia, lymphomas",NA,NA,NA,NA
lenalidomide,2017,Total,Total,1734.9675,GOTYRUGSSMKFNF-UHFFFAOYSA-N,5.050084956435282e-10,immunosuppressant,"immunosuppressant and antineoplastic for bone marrow cancer, anaemia, lymphomas",NA,NA,NA,NA
lenalidomide,2018,Total,Total,2057.9475,GOTYRUGSSMKFNF-UHFFFAOYSA-N,5.84996553181027e-10,immunosuppressant,"immunosuppressant and antineoplastic for bone marrow cancer, anaemia, lymphomas",NA,NA,NA,NA
lenalidomide,2019,Total,Total,2054.115,GOTYRUGSSMKFNF-UHFFFAOYSA-N,5.933765660519534e-10,immunosuppressant,"immunosuppressant and antineoplastic for bone marrow cancer, anaemia, lymphomas",NA,NA,NA,NA
lenvatinib,2016,Total,Total,13.32,WOSKHXYHFSIKNG-UHFFFAOYSA-N,3.824639387366369e-12,antineoplastic,multiple kinase inhibitor for thyroid and other cancers,NA,NA,NA,NA
lenvatinib,2017,Total,Total,14.94,WOSKHXYHFSIKNG-UHFFFAOYSA-N,4.348684874451143e-12,antineoplastic,multiple kinase inhibitor for thyroid and other cancers,NA,NA,NA,NA
lenvatinib,2018,Total,Total,43.32,WOSKHXYHFSIKNG-UHFFFAOYSA-N,1.2314235753731374e-11,antineoplastic,multiple kinase inhibitor for thyroid and other cancers,NA,NA,NA,NA
lenvatinib,2019,Total,Total,48.84,WOSKHXYHFSIKNG-UHFFFAOYSA-N,1.4108514608956851e-11,antineoplastic,multiple kinase inhibitor for thyroid and other cancers,NA,NA,NA,NA
lercanidipine,2016,Total,Total,207515.2234,ZDXUKAKRHYTAKV-UHFFFAOYSA-N,5.9584902169202033e-8,antihypertensive,calcium channel blocker for hypertension,NA,NA,NA,NA
lercanidipine,2017,Total,Total,213714.6424,ZDXUKAKRHYTAKV-UHFFFAOYSA-N,6.220733820974667e-8,antihypertensive,calcium channel blocker for hypertension,NA,NA,NA,NA
lercanidipine,2018,Total,Total,231386.8572,ZDXUKAKRHYTAKV-UHFFFAOYSA-N,6.57745223886375e-8,antihypertensive,calcium channel blocker for hypertension,NA,NA,NA,NA
lercanidipine,2019,Total,Total,259667.2152,ZDXUKAKRHYTAKV-UHFFFAOYSA-N,7.50106203750275e-8,antihypertensive,calcium channel blocker for hypertension,NA,NA,NA,NA
lesinurad,2018,Total,Total,126,FGQFOYHRJSUHMR-UHFFFAOYSA-N,3.5817029200603715e-11,antigout,antihyperuricemic agent for uric acid reduction for gout,NA,NA,NA,NA
lesinurad,2019,Total,Total,264,FGQFOYHRJSUHMR-UHFFFAOYSA-N,7.626224112949649e-11,antigout,antihyperuricemic agent for uric acid reduction for gout,NA,NA,NA,NA
letermovir,2019,Total,Total,376.32,FWYSMLBETOMXAG-QHCPKHFHSA-N,1.0870835826459135e-10,antiviral,antiviral for prevention of cytomegalovirus infection after bone marrow transplants,NA,NA,NA,NA
letrozole,2016,Total,Total,6260.475,HPJKCIUCZWXJDR-UHFFFAOYSA-N,1.797602047193879e-9,antineoplastic,"aromatase inhibitor, lowers estrogen levels to slow breast cancer",low,high,5e-8,0.035952040943877585
letrozole,2017,Total,Total,6850.075,HPJKCIUCZWXJDR-UHFFFAOYSA-N,1.9938967564495253e-9,antineoplastic,"aromatase inhibitor, lowers estrogen levels to slow breast cancer",low,high,5e-8,0.03987793512899051
letrozole,2018,Total,Total,7181.225,HPJKCIUCZWXJDR-UHFFFAOYSA-N,2.041350361278614e-9,antineoplastic,"aromatase inhibitor, lowers estrogen levels to slow breast cancer",low,high,5e-8,0.04082700722557229
letrozole,2019,Total,Total,7892.875,HPJKCIUCZWXJDR-UHFFFAOYSA-N,2.2800315774809646e-9,antineoplastic,"aromatase inhibitor, lowers estrogen levels to slow breast cancer",low,high,5e-8,0.0456006315496193
leuprorelin,2016,Total,Total,138.3825,GFIJNRVAKGFPGQ-LIJARHBVSA-N,3.973447147314013e-11,antineoplastic,"antigonadotropin for cancers, endometriosis, hormone therapy",low,NA,NA,NA
leuprorelin,2017,Total,Total,121.35875,GFIJNRVAKGFPGQ-LIJARHBVSA-N,3.532469615176022e-11,antineoplastic,"antigonadotropin for cancers, endometriosis, hormone therapy",low,NA,NA,NA
leuprorelin,2018,Total,Total,106.8375,GFIJNRVAKGFPGQ-LIJARHBVSA-N,3.036985600967857e-11,antineoplastic,"antigonadotropin for cancers, endometriosis, hormone therapy",low,NA,NA,NA
leuprorelin,2019,Total,Total,100.965,GFIJNRVAKGFPGQ-LIJARHBVSA-N,2.9165974150150054e-11,antineoplastic,"antigonadotropin for cancers, endometriosis, hormone therapy",low,NA,NA,NA
levetiracetam,2016,Total,Total,4353771.5,HPHUVLMMVZITSG-LURJTMIESA-N,1.2501205677547414e-6,anticonvulsant,pyrrolidine anticonvulsant for various seizures,low,high,NA,NA
levetiracetam,2017,Total,Total,4592883,HPHUVLMMVZITSG-LURJTMIESA-N,1.3368809124647785e-6,anticonvulsant,pyrrolidine anticonvulsant for various seizures,low,high,NA,NA
levetiracetam,2018,Total,Total,4874655.5,HPHUVLMMVZITSG-LURJTMIESA-N,1.38567998719352e-6,anticonvulsant,pyrrolidine anticonvulsant for various seizures,low,high,NA,NA
levetiracetam,2019,Total,Total,5139031.5,HPHUVLMMVZITSG-LURJTMIESA-N,1.48452295236772e-6,anticonvulsant,pyrrolidine anticonvulsant for various seizures,low,high,NA,NA
levocabastine,2016,Total,Total,1655.514,ZCGOMHNNNFPNMX-YHYDXASRSA-N,4.753561599651986e-10,antihistamine,antihistamine for eye irritation due to allergies,low,high,1e-5,4.7535615996519857e-5
levocabastine,2017,Total,Total,1899.112,ZCGOMHNNNFPNMX-YHYDXASRSA-N,5.527871237810347e-10,antihistamine,antihistamine for eye irritation due to allergies,low,high,1e-5,5.527871237810347e-5
levocabastine,2018,Total,Total,1890.018,ZCGOMHNNNFPNMX-YHYDXASRSA-N,5.37260554727513e-10,antihistamine,antihistamine for eye irritation due to allergies,low,high,1e-5,5.37260554727513e-5
levocabastine,2019,Total,Total,2235.8095000000003,ZCGOMHNNNFPNMX-YHYDXASRSA-N,6.458630424568903e-10,antihistamine,antihistamine for eye irritation due to allergies,low,high,1e-5,6.458630424568902e-5
levocetirizine,2016,Total,Total,710.082,ZKLPARSLTMPFCP-OAQYLSRUSA-N,2.0388945836785928e-10,antihistamine,"antihistamine for allergies, hives",NA,NA,NA,NA
levocetirizine,2017,Total,Total,766.039499999999,ZKLPARSLTMPFCP-OAQYLSRUSA-N,2.2297619724779864e-10,antihistamine,"antihistamine for allergies, hives",NA,NA,NA,NA
levocetirizine,2018,Total,Total,713.385,ZKLPARSLTMPFCP-OAQYLSRUSA-N,2.0278834425613237e-10,antihistamine,"antihistamine for allergies, hives",NA,NA,NA,NA
levocetirizine,2019,Total,Total,715.95,ZKLPARSLTMPFCP-OAQYLSRUSA-N,2.0681799824493566e-10,antihistamine,"antihistamine for allergies, hives",NA,NA,NA,NA
levofloxacin,2017,Total,Total,40.32,GSDSWSVVBLHKDQ-JTQLQIEISA-N,1.173620978165128e-11,antibacterial,"fluroquinolone antibiotic for various bacteria, including anthrax and plague",low,NA,7.4e-6,1.5859742948177405e-6
levofloxacin,2018,Total,Total,53.76,GSDSWSVVBLHKDQ-JTQLQIEISA-N,1.5281932458924248e-11,antibacterial,"fluroquinolone antibiotic for various bacteria, including anthrax and plague",low,NA,7.4e-6,2.0651260079627363e-6
levofloxacin,2019,Total,Total,134.4,GSDSWSVVBLHKDQ-JTQLQIEISA-N,3.882441366592549e-11,antibacterial,"fluroquinolone antibiotic for various bacteria, including anthrax and plague",low,NA,7.4e-6,5.246542387287228e-6
levomepromazine,2016,Total,Total,102377.38,VRQVVMDWGGWHTJ-CQSZACIVSA-N,2.939613813238543e-8,other nervous system,"phenothiazine antipsychotic and analgesic, used for schizophrenia, palliative care",low,high,NA,NA
levomepromazine,2017,Total,Total,92423.555,VRQVVMDWGGWHTJ-CQSZACIVSA-N,2.6902337059672243e-8,other nervous system,"phenothiazine antipsychotic and analgesic, used for schizophrenia, palliative care",low,high,NA,NA
levomepromazine,2018,Total,Total,85520.88999999998,VRQVVMDWGGWHTJ-CQSZACIVSA-N,2.4310350907869983e-8,other nervous system,"phenothiazine antipsychotic and analgesic, used for schizophrenia, palliative care",low,high,NA,NA
levomepromazine,2019,Total,Total,74070.30500000001,VRQVVMDWGGWHTJ-CQSZACIVSA-N,2.1396846441080873e-8,other nervous system,"phenothiazine antipsychotic and analgesic, used for schizophrenia, palliative care",low,high,NA,NA
levomethadone,2016,Total,Total,169.915,USSIQXCVUWKGNF-QGZVFWFLSA-N,4.878855867149824e-11,analgesic,"synthetic opioid for pain management, opioid maintenance therapy",NA,NA,NA,NA
levomethadone,2017,Total,Total,310.805,USSIQXCVUWKGNF-QGZVFWFLSA-N,9.046807245005271e-11,analgesic,"synthetic opioid for pain management, opioid maintenance therapy",NA,NA,NA,NA
levomethadone,2018,Total,Total,449.595,USSIQXCVUWKGNF-QGZVFWFLSA-N,1.2780283526543988e-10,analgesic,"synthetic opioid for pain management, opioid maintenance therapy",NA,NA,NA,NA
levomethadone,2019,Total,Total,765.625,USSIQXCVUWKGNF-QGZVFWFLSA-N,2.211677210786771e-10,analgesic,"synthetic opioid for pain management, opioid maintenance therapy",NA,NA,NA,NA
levonorgestrel,2016,Total,Total,7285.4594,WWYNJERNGUHSAO-XUDSTZEESA-N,2.0919110342566478e-9,sex hormone,"progestin for birth control including monthly, implanted and emergency",low,high,1e-11,209.19110342566478
levonorgestrel,2017,Total,Total,7441.77875,WWYNJERNGUHSAO-XUDSTZEESA-N,2.1661278908391526e-9,sex hormone,"progestin for birth control including monthly, implanted and emergency",low,high,1e-11,216.61278908391526
levonorgestrel,2018,Total,Total,7294.26755,WWYNJERNGUHSAO-XUDSTZEESA-N,2.073484078058461e-9,sex hormone,"progestin for birth control including monthly, implanted and emergency",low,high,1e-11,207.3484078058461
levonorgestrel,2019,Total,Total,7379.2009,WWYNJERNGUHSAO-XUDSTZEESA-N,2.131645448404536e-9,sex hormone,"progestin for birth control including monthly, implanted and emergency",low,high,1e-11,213.16454484045363
levosimendan,2016,Total,Total,15.0375,WHXMKTBCFHIYNQ-SECBINFHSA-N,4.3177939029671e-12,cardiac,calcium sensitiser for management of chronic heart failure,low,NA,NA,NA
levosimendan,2017,Total,Total,15.15,WHXMKTBCFHIYNQ-SECBINFHSA-N,4.4098109670639096e-12,cardiac,calcium sensitiser for management of chronic heart failure,low,NA,NA,NA
levosimendan,2018,Total,Total,14.4875,WHXMKTBCFHIYNQ-SECBINFHSA-N,4.118247702728146e-12,cardiac,calcium sensitiser for management of chronic heart failure,low,NA,NA,NA
levosimendan,2019,Total,Total,16.3625,WHXMKTBCFHIYNQ-SECBINFHSA-N,4.7266701533385855e-12,cardiac,calcium sensitiser for management of chronic heart failure,low,NA,NA,NA
