"scenario_number","county","Year_and_Population_Growth","WWT_Scenario","Risk_Type","API_Name","Risk_Bin","Probability"
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","diclofenac","3-10",0.09808
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","diclofenac","10-30",0.14243
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","diclofenac","30-100",0.02555
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","diclofenac","100-300",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","diclofenac","300-1000",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","diclofenac","1000-3000",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","diclofenac","3000-inf",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ibuprofen","-inf-0",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ibuprofen","0-1",0.0706
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ibuprofen","1-3",0.18826
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ibuprofen","3-10",0.36264
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ibuprofen","10-30",0.15385
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ibuprofen","30-100",0.12766
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ibuprofen","100-300",0.07198
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ibuprofen","300-1000",0.02451
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ibuprofen","1000-3000",5.1e-4
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ibuprofen","3000-inf",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","paracetamol","-inf-0",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","paracetamol","0-1",0.66138
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","paracetamol","1-3",0.11784
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","paracetamol","3-10",0.14963
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","paracetamol","10-30",0.06104
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","paracetamol","30-100",0.0101
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","paracetamol","100-300",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","paracetamol","300-1000",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","paracetamol","1000-3000",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","paracetamol","3000-inf",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ciprofloxacin","-inf-0",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ciprofloxacin","0-1",0.77784
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ciprofloxacin","1-3",0.12143
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ciprofloxacin","3-10",0.08899
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ciprofloxacin","10-30",0.01174
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ciprofloxacin","30-100",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ciprofloxacin","100-300",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ciprofloxacin","300-1000",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ciprofloxacin","1000-3000",0
32,"Viken (Urban)","2050 & Main","Partial Upgrade","API_RQ_FW","ciprofloxacin","3000-inf",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","estradiol","-inf-0",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","estradiol","0-1",0.97099
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","estradiol","1-3",0.02435
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","estradiol","3-10",0.0045
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","estradiol","10-30",1.6e-4
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","estradiol","30-100",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","estradiol","100-300",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","estradiol","300-1000",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","estradiol","1000-3000",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","estradiol","3000-inf",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ethinylestradiol","-inf-0",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ethinylestradiol","0-1",0.03135
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ethinylestradiol","1-3",0.03135
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ethinylestradiol","3-10",0.18813
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ethinylestradiol","10-30",0.50168
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ethinylestradiol","30-100",0.15164
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ethinylestradiol","100-300",0.08356
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ethinylestradiol","300-1000",0.01228
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ethinylestradiol","1000-3000",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ethinylestradiol","3000-inf",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","diclofenac","-inf-0",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","diclofenac","0-1",0.7503
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","diclofenac","1-3",0.0763
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","diclofenac","3-10",0.14639
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","diclofenac","10-30",0.02702
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","diclofenac","30-100",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","diclofenac","100-300",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","diclofenac","300-1000",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","diclofenac","1000-3000",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","diclofenac","3000-inf",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ibuprofen","-inf-0",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ibuprofen","0-1",0.0899
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ibuprofen","1-3",0.23972
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ibuprofen","3-10",0.44524
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ibuprofen","10-30",0.11832
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ibuprofen","30-100",0.08563
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ibuprofen","100-300",0.01948
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ibuprofen","300-1000",0.00171
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ibuprofen","1000-3000",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ibuprofen","3000-inf",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","paracetamol","-inf-0",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","paracetamol","0-1",0.77923
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","paracetamol","1-3",0.13914
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","paracetamol","3-10",0.07459
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","paracetamol","10-30",0.00703
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","paracetamol","30-100",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","paracetamol","100-300",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","paracetamol","300-1000",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","paracetamol","1000-3000",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","paracetamol","3000-inf",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ciprofloxacin","-inf-0",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ciprofloxacin","0-1",0.83145
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ciprofloxacin","1-3",0.15495
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ciprofloxacin","3-10",0.0136
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ciprofloxacin","10-30",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ciprofloxacin","30-100",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ciprofloxacin","100-300",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ciprofloxacin","300-1000",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ciprofloxacin","1000-3000",0
33,"Viken (Urban)","2050 & Main","Advanced Upgrade","API_RQ_FW","ciprofloxacin","3000-inf",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","estradiol","-inf-0",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","estradiol","0-1",0.91959
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","estradiol","1-3",0.04279
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","estradiol","3-10",0.03136
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","estradiol","10-30",0.00544
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","estradiol","30-100",8.3e-4
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","estradiol","100-300",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","estradiol","300-1000",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","estradiol","1000-3000",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","estradiol","3000-inf",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ethinylestradiol","-inf-0",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ethinylestradiol","0-1",0.02503
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ethinylestradiol","1-3",0.02503
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ethinylestradiol","3-10",0.15016
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ethinylestradiol","10-30",0.40044
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ethinylestradiol","30-100",0.16826
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ethinylestradiol","100-300",0.11267
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ethinylestradiol","300-1000",0.09526
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ethinylestradiol","1000-3000",0.02218
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ethinylestradiol","3000-inf",9.6e-4
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","diclofenac","-inf-0",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","diclofenac","0-1",0.45756
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","diclofenac","1-3",0.26459
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","diclofenac","3-10",0.08703
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","diclofenac","10-30",0.15783
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","diclofenac","30-100",0.03299
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","diclofenac","100-300",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","diclofenac","300-1000",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","diclofenac","1000-3000",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","diclofenac","3000-inf",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ibuprofen","-inf-0",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ibuprofen","0-1",0.06066
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ibuprofen","1-3",0.16176
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ibuprofen","3-10",0.32642
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ibuprofen","10-30",0.1928
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ibuprofen","30-100",0.12276
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ibuprofen","100-300",0.0903
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ibuprofen","300-1000",0.04262
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ibuprofen","1000-3000",0.00267
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ibuprofen","3000-inf",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","paracetamol","-inf-0",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","paracetamol","0-1",0.64189
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","paracetamol","1-3",0.1306
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","paracetamol","3-10",0.14418
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","paracetamol","10-30",0.06817
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","paracetamol","30-100",0.01516
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","paracetamol","100-300",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","paracetamol","300-1000",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","paracetamol","1000-3000",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","paracetamol","3000-inf",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ciprofloxacin","-inf-0",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ciprofloxacin","0-1",0.76384
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ciprofloxacin","1-3",0.10802
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ciprofloxacin","3-10",0.11028
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ciprofloxacin","10-30",0.01786
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ciprofloxacin","30-100",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ciprofloxacin","100-300",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ciprofloxacin","300-1000",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ciprofloxacin","1000-3000",0
34,"Viken (Urban)","2050 & High","Baseline","API_RQ_FW","ciprofloxacin","3000-inf",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","estradiol","-inf-0",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","estradiol","0-1",0.92288
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","estradiol","1-3",0.04283
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","estradiol","3-10",0.02994
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","estradiol","10-30",0.0038
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","estradiol","30-100",5.5e-4
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","estradiol","100-300",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","estradiol","300-1000",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","estradiol","1000-3000",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","estradiol","3000-inf",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","-inf-0",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","0-1",0.02631
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","1-3",0.02631
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","3-10",0.15784
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","10-30",0.42091
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","30-100",0.14194
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","100-300",0.11883
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","300-1000",0.09243
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","1000-3000",0.01479
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","3000-inf",6.4e-4
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","-inf-0",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","0-1",0.47855
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","1-3",0.24594
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","3-10",0.09219
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","10-30",0.15473
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","30-100",0.02859
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","100-300",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","300-1000",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","1000-3000",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","3000-inf",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","-inf-0",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","0-1",0.0639
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","1-3",0.17039
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","3-10",0.33871
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","10-30",0.18105
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","30-100",0.1199
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","100-300",0.08843
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","300-1000",0.03673
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","1000-3000",8.9e-4
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","3000-inf",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","-inf-0",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","0-1",0.66126
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","1-3",0.11782
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","3-10",0.14971
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","10-30",0.06111
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","30-100",0.01011
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","100-300",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","300-1000",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","1000-3000",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","3000-inf",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","-inf-0",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","0-1",0.76702
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","1-3",0.11128
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","3-10",0.10621
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","10-30",0.01548
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","30-100",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","100-300",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","300-1000",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","1000-3000",0
35,"Viken (Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","3000-inf",0
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","-inf-0",0
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","0-1",0.96646
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","1-3",0.02676
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","3-10",0.00645
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","10-30",3.3e-4
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","30-100",0
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","100-300",0
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","300-1000",0
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","1000-3000",0
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","3000-inf",0
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","-inf-0",0
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","0-1",0.03075
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","1-3",0.03075
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","3-10",0.18451
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","10-30",0.49202
36,"Viken (Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","30-100",0.15041
